lei,ementa
"10.419, de 9.4.2002Publicada no DOU de 10.4.2002","Dispõe sobre a criação da Universidade Federal de Campina Grande - UFCG, a partir do desmembramento da Universidade Federal da Paraíba - UFPB, e dá outras providências."
"10.418, de 9.4.2002Publicada no DOU de 10.4.2002","Abre ao Orçamento Fiscal da União crédito suplementar no valor de R$ 26.000.000,00, em favor da Justiça Eleitoral, para reforço de dotação constante do orçamento vigente."
"10.417, de 5.4.2002Publicada no DOU de 8.4.2002",Institui Gratificação por Execução de Mandados para a carreira de Analista Judiciário - Oficiais de Justiça - Área Judiciária - Especialidade Execução de Mandados do Quadro de Pessoal do Tribunal de Justiça do Distrito Federal e dos Territórios.
"10.416, de 27.3.2002Publicada no DOU de 28.3.2002","Altera o art. 98 da Lei nº 6.880, de 9 de dezembro de 1980 , que dispõe sobre o Estatuto dos Militares."
"10.415, de 21.3.2002Publicada no DOU de 22.3.2002",Cria o cargo de Secretário de Estado de Comunicação de Governo.
"10.414, de 21.3.2002Publicada no DOU de 22.3.2002","Abre crédito extraordinário, em favor dos Ministérios dos Transportes e da Integração Nacional, no valor global de R$ 86.000.000,00, para os fins que especifica."
"10.413, de 12.3.2002Publicada no DOU de 13.2.2002",Determina o tombamento dos bens culturais das empresas incluídas no Programa Nacional de Desestatização.
"10.412, de 12.3.2002Publicada no DOU de 13.2.2002","Denomina ""Aeroporto de Ilhéus/Bahia - Jorge Amado"" o Aeroporto de Ilhéus/Bahia."
"10.411, de 26.2.2002Publicada no DOU de 27.2.2002","Altera e acresce dispositivos à Lei nº 6.385, de 7 de dezembro de 1976 , que dispõe sobre o mercado de valores mobiliários e cria a Comissão de Valores Mobiliários."
"10.410, de 11.1.2002Publicada no DOU de 14.1.2002",Cria e disciplina a carreira de Especialista em Meio Ambiente. Mensagem de veto
"10.409, de 11.1.2002Publicada no DOU de 14.1.2002","Dispõe sobre a prevenção, o tratamento, a fiscalização, o controle e a repressão à produção, ao uso e ao tráfico ilícitos de produtos, substâncias ou drogas ilícitas que causem dependência física ou psíquica, assim elencados pelo Ministério da Saúde, e dá outras providências. Mensagem de veto"
"10.408, de 10.1.2002Publicada no DOU de 11.1.2002","Altera a Lei nº 9.504, de 30 de setembro de 1997 , que estabelece normas para as eleições, para ampliar a segurança e a fiscalização do voto eletrônico."
"10.407, de 10.1.2002Publicada no DOU de 11.1.2002",Estima a receita e fixa a despesa da União para o exercício financeiro de 2002. Mensagem de Veto
"10.406, de 10.1.2002Publicada no DOU de 11.1.2002",Institui o Código Civil.
"10.405, de 9.1.2002Publicada no DOU de 10.1.2002","Dá nova redação ao art. 4º da Lei nº 6.932, de 7 de julho de 1981 , altera as tabelas de vencimento básico dos professores do ensino de 3º grau e dos professores de 1º e 2º graus, integrantes dos quadros de pessoal das instituições federais de ensino, e altera dispositivos da Lei nº 10.187, de 12 de fevereiro de 2001."
"10.404, de 9.1.2002Publicada no DOU de 10.1.2002","Dispõe sobre a criação da Gratificação de Desempenho de Atividade Técnico-Administrativa - GDATA, e dá outras providências."
"10.403, de 8.1.2002Publicada no DOU de 9.1.2002","Altera as Leis nº 8.212 e 8.213, ambas de 24 de julho de 1991. Mensagem de veto"
"10.402, de 8.1.2002Publicada no DOU de 9.1.2002",Institui o Dia Nacional do Livro Infantil.
"10.401, de 7.1.2002Publicada no DOU de 8.1.2002","Institui o ano 2002 como ""Ano Nacional Carlos Drummond de Andrade""."
"10.400, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União crédito suplementar no valor global de R$ 7.063.992,00, em favor de diversos Órgãos do Poder Judiciário, para reforço de dotações constantes do orçamento vigente."
"10.399, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor da Presidência da República e dos Ministérios de Minas e Energia, do Meio Ambiente e da Integração Nacional, crédito suplementar no valor global de R$ 77.718.140,00, para reforço de dotações constantes do orçamento vigente."
"10.398, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Cultura, crédito especial no valor de R$ 9.912.000,00, para os fins que especifica."
"10.397, de 28.12.2001Publicada no DOU de 29.12.2001 (Edição extra)","Abre ao Orçamento de Investimento, para 2001, em favor de diversas Companhias Docas e da Empresa Brasileira de Infra-Estrutura Aeroportuária – INFRAERO, crédito suplementar no valor total de R$ 24.180.816,00, para os fins que especifica."
"10.396, de 28.12.2001Publicada no DOU de 28.12.2001(Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Justiça, crédito suplementar no valor de R$ 110.890.528,00, para reforço de dotações consignadas no vigente orçamento."
"10.395, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 186.129.607,00, para reforço de dotações consignadas no vigente orçamento."
"10.394, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério do Esporte e Turismo, crédito suplementar no valor de R$ 30.078.981,00, para reforço de dotações constantes do orçamento vigente."
"10.393, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União crédito especial no valor global de R$ 4.547.578,00, em favor da Câmara dos Deputados e da Justiça Eleitoral, para os fins que especifica."
"10.392, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos Órgãos dos Poderes Legislativo, Executivo e Judiciário e do Ministério Público da União, crédito suplementar no valor global de R$ 46.156.056,00, para reforço de dotações constantes do orçamento vigente."
"10.391, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União crédito suplementar no valor global de R$ 159.865.925,00, em favor de diversos Órgãos dos Poderes Executivo e Judiciário, para reforço de dotações consignadas no orçamento vigente."
"10.390, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)",Altera o objetivo do programa 0119 – Saneamento Básico do Plano Plurianual 2000/2003.
"10.389, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União crédito suplementar no valor de R$ 25.469.532,00, em favor da Justiça Eleitoral, para reforço de dotação constante do orçamento vigente. Mensagem de veto"
"10.388, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, da Previdência e Assistência Social, da Saúde, da Cultura e do Trabalho e Emprego, crédito suplementar no valor global de R$ 975.916.257,00, para reforço de dotações constantes dos orçamentos vigentes. Mensagem de veto"
"10.387, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União crédito suplementar no valor de R$ 4.630.307,00, em favor do Ministério Público da União, para reforço de dotações constantes do orçamento vigente."
"10.386, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, da Previdência e Assistência Social, da Cultura e do Esporte e Turismo, crédito especial no valor global de R$ 28.187.435,00, para os fins que especifica."
"10.385, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento e do Desenvolvimento, Indústria e Comércio Exterior, crédito suplementar no valor global de R$ 62.640.000,00, para reforço de dotações consignadas no vigente orçamento."
"10.384, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento da Seguridade Social da União, em favor do Ministério do Trabalho e Emprego, crédito especial no valor de R$ 215.016.600,00, para o fim que especifica."
"10.383, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União crédito especial no valor global de R$ 337.778.773,00, em favor da Justiça Federal e da Justiça do Trabalho, para os fins que especifica."
"10.382, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento e da Previdência e Assistência Social, crédito especial no valor global de R$ 390.000,00, para os fins que especifica."
"10.381, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito suplementar no valor de R$ 64.849.851,00, para reforço de dotação constante do orçamento vigente."
"10.380, de 28.12.2001Publicada no DOU de 28.12.2001(Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Ciência e Tecnologia, do Ministério da Defesa e de Transferências a Estados, Distrito Federal e Municípios, crédito suplementar no valor global de R$ 157.926.359,00 para reforço de dotações constantes dos orçamentos vigentes."
"10.379, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito especial no valor de R$ 10.000.000,00, para os fins que especifica."
"10.378, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Previdência e Assistência Social e do Trabalho e Emprego, crédito suplementar no valor global de R$ 1.943.620.937,00, para reforço de dotações constantes do orçamento vigente."
"10.377, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União, crédito suplementar no valor de R$ 345.008.740,00, para reforço de dotação consignada no vigente orçamento."
"10.376, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento e do Desenvolvimento Agrário, crédito suplementar no valor global de R$ 35.702.324,00, para reforço de dotações consignadas no vigente orçamento."
"10.375, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento, da Fazenda, do Desenvolvimento, Indústria e Comércio Exterior, do Planejamento, Orçamento e Gestão e do Desenvolvimento Agrário, crédito suplementar no valor global de R$ 120.940.467,00, para reforço de dotações consignadas no vigente orçamento."
"10.374, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 356.964.650,00, para reforço de dotações consignadas no vigente orçamento."
"10.373, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União crédito especial no valor de R$ 241.000,00, em favor do Ministério Público da União, para os fins que especifica."
"10.372, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor global de R$ 85.314.967,00, para reforço de dotações consignadas no orçamento vigente."
"10.371, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor da Justiça Eleitoral, crédito suplementar no valor de R$ 81.753,00 para reforço de dotação constante do orçamento vigente."
"10.370, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 118.199.029,00, para reforço de dotações constantes do orçamento vigente."
"10.369, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Previdência e Assistência Social, crédito suplementar no valor de R$ 44.872.297,00, para reforço de dotações constantes do orçamento vigente."
"10.368, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 49.276.943,00, para reforço de dotações constantes do orçamento vigente."
"10.367, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Ciência e Tecnologia, crédito suplementar no valor de R$ 21.626.177,00, para reforço de dotações constantes do orçamento vigente."
"10.366, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Fazenda, do Desenvolvimento, Indústria e Comércio Exterior, do Planejamento, Orçamento e Gestão e do Desenvolvimento Agrário, crédito suplementar no valor global de R$ 57.164.152,00, para reforço de dotações consignadas no vigente orçamento."
"10.365, de 28.12.2001Publicada no DOU de 28.12.2001 (Edição extra)","Abre ao Orçamento Fiscal da União, em favor do Ministério da Cultura, crédito suplementar no valor de R$ 1.786.495,00, para reforço de dotação consignada no vigente orçamento."
